# Model Spectrum: Old Kurucz model T = 3500.0 log(g) = 5.00000 z = 0.00
# No ISM extinction
# Normalization: A0V magnitude 9.000000 for filter 2MASS J
# 
# Wavelength (microns)   F_lambda (W/m^2/micron)   F_nu (Jy)
   108.69999695  8.198552e-20  3.231287e-04
   108.73999786  8.186447e-20  3.228891e-04
   108.77999878  8.174364e-20  3.226498e-04
   108.81999969  8.162303e-20  3.224107e-04
   108.86000061  8.150264e-20  3.221719e-04
   108.90000153  8.138247e-20  3.219333e-04
   108.94000244  8.126252e-20  3.216950e-04
   108.98000336  8.114280e-20  3.214570e-04
   109.01999664  8.102329e-20  3.212192e-04
   109.05999756  8.090401e-20  3.209817e-04
   109.09999847  8.078494e-20  3.207445e-04
   109.13999939  8.066609e-20  3.205075e-04
   109.18000031  8.054746e-20  3.202708e-04
   109.22000122  8.042905e-20  3.200343e-04
   109.26000214  8.031085e-20  3.197981e-04
   109.30000305  8.019288e-20  3.195622e-04
   109.33999634  8.007511e-20  3.193265e-04
   109.37999725  7.995757e-20  3.190911e-04
   109.41999817  7.984024e-20  3.188560e-04
   109.45999908  7.972313e-20  3.186211e-04
   109.50000000  7.960622e-20  3.183864e-04
   109.54000092  7.948954e-20  3.181521e-04
   109.58000183  7.937307e-20  3.179180e-04
   109.62000275  7.925680e-20  3.176841e-04
   109.66000366  7.914076e-20  3.174505e-04
   109.69999695  7.902492e-20  3.172171e-04
   109.73999786  7.890930e-20  3.169840e-04
   109.77999878  7.879389e-20  3.167512e-04
   109.81999969  7.867869e-20  3.165186e-04
   109.86000061  7.856369e-20  3.162863e-04
   109.90000153  7.844891e-20  3.160542e-04
   109.94000244  7.833434e-20  3.158224e-04
   109.98000336  7.821998e-20  3.155909e-04
   110.01999664  7.810582e-20  3.153595e-04
   110.05999756  7.799188e-20  3.151285e-04
   110.09999847  7.787814e-20  3.148977e-04
   110.13999939  7.776461e-20  3.146672e-04
   110.18000031  7.765128e-20  3.144369e-04
   110.22000122  7.753816e-20  3.142068e-04
   110.26000214  7.742525e-20  3.139770e-04
   110.30000305  7.731255e-20  3.137475e-04
   110.33999634  7.720004e-20  3.135182e-04
   110.37999725  7.708774e-20  3.132892e-04
   110.41999817  7.697565e-20  3.130604e-04
   110.45999908  7.686376e-20  3.128319e-04
   110.50000000  7.675207e-20  3.126036e-04
   110.54000092  7.664058e-20  3.123755e-04
   110.58000183  7.652930e-20  3.121478e-04
   110.62000275  7.641822e-20  3.119202e-04
   110.66000366  7.630734e-20  3.116929e-04
   110.69999695  7.619666e-20  3.114659e-04
   110.73999786  7.608618e-20  3.112390e-04
   110.77999878  7.597590e-20  3.110125e-04
   110.81999969  7.586582e-20  3.107862e-04
   110.86000061  7.575594e-20  3.105602e-04
   110.90000153  7.564626e-20  3.103343e-04
   110.94000244  7.553678e-20  3.101088e-04
   110.98000336  7.542749e-20  3.098835e-04
   111.01999664  7.531840e-20  3.096584e-04
   111.05999756  7.520951e-20  3.094335e-04
   111.09999847  7.510081e-20  3.092089e-04
   111.13999939  7.499232e-20  3.089846e-04
   111.18000031  7.488402e-20  3.087605e-04
   111.22000122  7.477591e-20  3.085367e-04
   111.26000214  7.466799e-20  3.083130e-04
   111.30000305  7.456028e-20  3.080897e-04
   111.33999634  7.445275e-20  3.078665e-04
   111.37999725  7.434542e-20  3.076436e-04
   111.41999817  7.423828e-20  3.074210e-04
   111.45999908  7.413134e-20  3.071986e-04
   111.50000000  7.402459e-20  3.069764e-04
   111.54000092  7.391803e-20  3.067545e-04
   111.58000183  7.381166e-20  3.065328e-04
   111.62000275  7.370548e-20  3.063114e-04
   111.66000366  7.359950e-20  3.060902e-04
   111.69999695  7.349370e-20  3.058692e-04
   111.73999786  7.338809e-20  3.056485e-04
   111.77999878  7.328267e-20  3.054280e-04
   111.81999969  7.317744e-20  3.052077e-04
   111.86000061  7.307241e-20  3.049877e-04
   111.90000153  7.296755e-20  3.047679e-04
   111.94000244  7.286289e-20  3.045484e-04
   111.98000336  7.275841e-20  3.043291e-04
   112.01999664  7.265413e-20  3.041100e-04
   112.05999756  7.255002e-20  3.038912e-04
   112.09999847  7.244611e-20  3.036726e-04
   112.13999939  7.234238e-20  3.034542e-04
   112.18000031  7.223883e-20  3.032361e-04
   112.22000122  7.213547e-20  3.030182e-04
   112.26000214  7.203230e-20  3.028006e-04
   112.30000305  7.192931e-20  3.025831e-04
   112.33999634  7.182650e-20  3.023659e-04
   112.37999725  7.172387e-20  3.021489e-04
   112.41999817  7.162143e-20  3.019322e-04
   112.45999908  7.151918e-20  3.017157e-04
   112.50000000  7.141710e-20  3.014995e-04
   112.54000092  7.131521e-20  3.012834e-04
   112.58000183  7.121349e-20  3.010677e-04
   112.62000275  7.111196e-20  3.008521e-04
   112.66000366  7.101061e-20  3.006368e-04
   112.69999695  7.090944e-20  3.004216e-04
   112.73999786  7.080845e-20  3.002068e-04
   112.77999878  7.070764e-20  2.999921e-04
   112.81999969  7.060701e-20  2.997777e-04
   112.86000061  7.050656e-20  2.995635e-04
   112.90000153  7.040629e-20  2.993496e-04
   112.94000244  7.030619e-20  2.991358e-04
   112.98000336  7.020627e-20  2.989223e-04
   113.01999664  7.010653e-20  2.987090e-04
   113.05999756  7.000697e-20  2.984960e-04
   113.09999847  6.990758e-20  2.982832e-04
   113.13999939  6.980837e-20  2.980706e-04
   113.18000031  6.970933e-20  2.978582e-04
   113.22000122  6.961047e-20  2.976461e-04
   113.26000214  6.951179e-20  2.974342e-04
   113.30000305  6.941328e-20  2.972225e-04
   113.33999634  6.931494e-20  2.970110e-04
   113.37999725  6.921678e-20  2.967998e-04
   113.41999817  6.911879e-20  2.965888e-04
   113.45999908  6.902097e-20  2.963780e-04
   113.50000000  6.892333e-20  2.961674e-04
   113.54000092  6.882586e-20  2.959571e-04
   113.58000183  6.872856e-20  2.957470e-04
   113.62000275  6.863143e-20  2.955371e-04
   113.66000366  6.853448e-20  2.953274e-04
   113.69999695  6.843770e-20  2.951179e-04
   113.73999786  6.834109e-20  2.949087e-04
   113.77999878  6.824464e-20  2.946997e-04
   113.81999969  6.814837e-20  2.944909e-04
   113.86000061  6.805227e-20  2.942824e-04
   113.90000153  6.795633e-20  2.940740e-04
   113.94000244  6.786057e-20  2.938659e-04
   113.98000336  6.776497e-20  2.936580e-04
   114.01999664  6.766954e-20  2.934503e-04
   114.05999756  6.757428e-20  2.932429e-04
   114.09999847  6.747918e-20  2.930356e-04
   114.13999939  6.738426e-20  2.928286e-04
   114.18000031  6.728950e-20  2.926218e-04
   114.22000122  6.719491e-20  2.924152e-04
   114.26000214  6.710048e-20  2.922089e-04
   114.30000305  6.700622e-20  2.920027e-04
   114.33999634  6.691212e-20  2.917967e-04
   114.37999725  6.681819e-20  2.915910e-04
   114.41999817  6.672442e-20  2.913855e-04
   114.45999908  6.663082e-20  2.911803e-04
   114.50000000  6.653738e-20  2.909752e-04
   114.54000092  6.644411e-20  2.907704e-04
   114.58000183  6.635099e-20  2.905657e-04
   114.62000275  6.625804e-20  2.903613e-04
   114.66000366  6.616526e-20  2.901571e-04
   114.69999695  6.607264e-20  2.899531e-04
   114.73999786  6.598018e-20  2.897493e-04
   114.77999878  6.588788e-20  2.895458e-04
   114.81999969  6.579573e-20  2.893424e-04
   114.86000061  6.570376e-20  2.891393e-04
   114.90000153  6.561194e-20  2.889364e-04
   114.94000244  6.552028e-20  2.887337e-04
   114.98000336  6.542878e-20  2.885312e-04
   115.01999664  6.533745e-20  2.883289e-04
   115.05999756  6.524627e-20  2.881268e-04
   115.09999847  6.515524e-20  2.879250e-04
   115.13999939  6.506438e-20  2.877233e-04
   115.18000031  6.497368e-20  2.875219e-04
   115.22000122  6.488313e-20  2.873207e-04
   115.26000214  6.479275e-20  2.871197e-04
   115.30000305  6.470252e-20  2.869189e-04
   115.33999634  6.461244e-20  2.867182e-04
   115.37999725  6.452253e-20  2.865179e-04
   115.41999817  6.443277e-20  2.863177e-04
   115.45999908  6.434316e-20  2.861177e-04
   115.50000000  6.425371e-20  2.859180e-04
   115.54000092  6.416442e-20  2.857184e-04
   115.58000183  6.407528e-20  2.855191e-04
   115.62000275  6.398629e-20  2.853200e-04
   115.66000366  6.389746e-20  2.851211e-04
   115.69999695  6.380878e-20  2.849223e-04
   115.73999786  6.372026e-20  2.847238e-04
   115.77999878  6.363189e-20  2.845255e-04
   115.81999969  6.354368e-20  2.843274e-04
   115.86000061  6.345561e-20  2.841295e-04
   115.90000153  6.336770e-20  2.839319e-04
   115.94000244  6.327994e-20  2.837344e-04
   115.98000336  6.319233e-20  2.835371e-04
   116.01999664  6.310488e-20  2.833400e-04
   116.05999756  6.301757e-20  2.831432e-04
   116.09999847  6.293041e-20  2.829465e-04
   116.13999939  6.284341e-20  2.827501e-04
   116.18000031  6.275656e-20  2.825538e-04
   116.22000122  6.266986e-20  2.823578e-04
   116.26000214  6.258330e-20  2.821619e-04
   116.30000305  6.249690e-20  2.819663e-04
   116.33999634  6.241064e-20  2.817708e-04
   116.37999725  6.232453e-20  2.815756e-04
   116.41999817  6.223858e-20  2.813806e-04
   116.45999908  6.215276e-20  2.811857e-04
   116.50000000  6.206710e-20  2.809911e-04
   116.54000092  6.198159e-20  2.807967e-04
   116.58000183  6.189622e-20  2.806025e-04
   116.62000275  6.181099e-20  2.804085e-04
   116.66000366  6.172592e-20  2.802146e-04
   116.69999695  6.164099e-20  2.800210e-04
   116.73999786  6.155621e-20  2.798276e-04
   116.77999878  6.147157e-20  2.796344e-04
   116.81999969  6.138707e-20  2.794413e-04
   116.86000061  6.130273e-20  2.792485e-04
   116.90000153  6.121852e-20  2.790559e-04
   116.94000244  6.113447e-20  2.788635e-04
   116.98000336  6.105056e-20  2.786713e-04
   117.01999664  6.096678e-20  2.784792e-04
   117.05999756  6.088315e-20  2.782873e-04
   117.09999847  6.079967e-20  2.780957e-04
   117.13999939  6.071633e-20  2.779043e-04
   117.18000031  6.063314e-20  2.777131e-04
   117.22000122  6.055008e-20  2.775220e-04
   117.26000214  6.046716e-20  2.773312e-04
   117.30000305  6.038439e-20  2.771405e-04
   117.33999634  6.030176e-20  2.769500e-04
   117.37999725  6.021927e-20  2.767598e-04
   117.41999817  6.013693e-20  2.765697e-04
   117.45999908  6.005472e-20  2.763799e-04
   117.50000000  5.997265e-20  2.761902e-04
   117.54000092  5.989072e-20  2.760007e-04
   117.58000183  5.980893e-20  2.758114e-04
   117.62000275  5.972729e-20  2.756224e-04
   117.66000366  5.964578e-20  2.754335e-04
   117.69999695  5.956441e-20  2.752447e-04
   117.73999786  5.948317e-20  2.750562e-04
   117.77999878  5.940208e-20  2.748679e-04
   117.81999969  5.932113e-20  2.746798e-04
   117.86000061  5.924031e-20  2.744919e-04
   117.90000153  5.915963e-20  2.743041e-04
   117.94000244  5.907909e-20  2.741166e-04
   117.98000336  5.899868e-20  2.739292e-04
   118.01999664  5.891841e-20  2.737421e-04
   118.05999756  5.883828e-20  2.735551e-04
   118.09999847  5.875828e-20  2.733683e-04
   118.13999939  5.867842e-20  2.731817e-04
   118.18000031  5.859869e-20  2.729953e-04
   118.22000122  5.851910e-20  2.728091e-04
   118.26000214  5.843965e-20  2.726231e-04
   118.30000305  5.836033e-20  2.724373e-04
   118.33999634  5.828114e-20  2.722516e-04
   118.37999725  5.820209e-20  2.720662e-04
   118.41999817  5.812317e-20  2.718809e-04
   118.45999908  5.804439e-20  2.716958e-04
   118.50000000  5.796574e-20  2.715109e-04
   118.54000092  5.788721e-20  2.713262e-04
   118.58000183  5.780883e-20  2.711417e-04
   118.62000275  5.773058e-20  2.709574e-04
   118.66000366  5.765246e-20  2.707733e-04
   118.69999695  5.757447e-20  2.705893e-04
   118.73999786  5.749661e-20  2.704056e-04
   118.77999878  5.741889e-20  2.702220e-04
   118.81999969  5.734129e-20  2.700386e-04
   118.86000061  5.726383e-20  2.698554e-04
   118.90000153  5.718650e-20  2.696724e-04
   118.94000244  5.710929e-20  2.694896e-04
   118.98000336  5.703222e-20  2.693069e-04
   119.01999664  5.695528e-20  2.691244e-04
   119.05999756  5.687847e-20  2.689422e-04
   119.09999847  5.680178e-20  2.687601e-04
   119.13999939  5.672523e-20  2.685782e-04
   119.18000031  5.664880e-20  2.683965e-04
   119.22000122  5.657251e-20  2.682149e-04
   119.26000214  5.649634e-20  2.680336e-04
   119.30000305  5.642030e-20  2.678524e-04
   119.33999634  5.634438e-20  2.676714e-04
   119.37999725  5.626860e-20  2.674906e-04
   119.41999817  5.619294e-20  2.673100e-04
   119.45999908  5.611741e-20  2.671296e-04
   119.50000000  5.604201e-20  2.669493e-04
   119.54000092  5.596673e-20  2.667692e-04
   119.58000183  5.589158e-20  2.665893e-04
   119.62000275  5.581655e-20  2.664096e-04
   119.66000366  5.574165e-20  2.662301e-04
   119.69999695  5.566688e-20  2.660507e-04
   119.73999786  5.559223e-20  2.658716e-04
   119.77999878  5.551771e-20  2.656926e-04
   119.81999969  5.544331e-20  2.655138e-04
   119.86000061  5.536903e-20  2.653352e-04
   119.90000153  5.529488e-20  2.651567e-04
   119.94000244  5.522085e-20  2.649784e-04
   119.98000336  5.514695e-20  2.648003e-04
   120.01999664  5.507316e-20  2.646224e-04
   120.05999756  5.499948e-20  2.644445e-04
   120.09999847  5.492593e-20  2.642668e-04
   120.13999939  5.485249e-20  2.640893e-04
   120.18000031  5.477918e-20  2.639120e-04
   120.22000122  5.470599e-20  2.637349e-04
   120.26000214  5.463292e-20  2.635580e-04
   120.30000305  5.455997e-20  2.633812e-04
   120.33999634  5.448715e-20  2.632045e-04
   120.37999725  5.441445e-20  2.630281e-04
   120.41999817  5.434187e-20  2.628519e-04
   120.45999908  5.426940e-20  2.626758e-04
   120.50000000  5.419706e-20  2.624999e-04
   120.54000092  5.412485e-20  2.623242e-04
   120.58000183  5.405275e-20  2.621487e-04
   120.62000275  5.398077e-20  2.619733e-04
   120.66000366  5.390891e-20  2.617981e-04
   120.69999695  5.383717e-20  2.616230e-04
   120.73999786  5.376555e-20  2.614482e-04
   120.77999878  5.369404e-20  2.612736e-04
   120.81999969  5.362266e-20  2.610991e-04
   120.86000061  5.355139e-20  2.609247e-04
   120.90000153  5.348025e-20  2.607506e-04
   120.94000244  5.340922e-20  2.605766e-04
   120.98000336  5.333831e-20  2.604028e-04
   121.01999664  5.326751e-20  2.602292e-04
   121.05999756  5.319684e-20  2.600557e-04
   121.09999847  5.312628e-20  2.598825e-04
   121.13999939  5.305584e-20  2.597094e-04
   121.18000031  5.298551e-20  2.595364e-04
   121.22000122  5.291530e-20  2.593637e-04
   121.26000214  5.284521e-20  2.591911e-04
   121.30000305  5.277523e-20  2.590187e-04
   121.33999634  5.270537e-20  2.588464e-04
   121.37999725  5.263562e-20  2.586743e-04
   121.41999817  5.256599e-20  2.585024e-04
   121.45999908  5.249648e-20  2.583307e-04
   121.50000000  5.242708e-20  2.581591e-04
   121.54000092  5.235779e-20  2.579877e-04
   121.58000183  5.228862e-20  2.578165e-04
   121.62000275  5.221956e-20  2.576455e-04
   121.66000366  5.215062e-20  2.574746e-04
   121.69999695  5.208178e-20  2.573038e-04
   121.73999786  5.201307e-20  2.571333e-04
   121.77999878  5.194446e-20  2.569629e-04
   121.81999969  5.187597e-20  2.567927e-04
   121.86000061  5.180759e-20  2.566227e-04
   121.90000153  5.173933e-20  2.564528e-04
   121.94000244  5.167117e-20  2.562831e-04
   121.98000336  5.160313e-20  2.561136e-04
   122.01999664  5.153521e-20  2.559442e-04
   122.05999756  5.146739e-20  2.557750e-04
   122.09999847  5.139968e-20  2.556060e-04
   122.13999939  5.133209e-20  2.554371e-04
   122.18000031  5.126460e-20  2.552684e-04
   122.22000122  5.119723e-20  2.550999e-04
   122.26000214  5.112996e-20  2.549315e-04
   122.30000305  5.106281e-20  2.547634e-04
   122.33999634  5.099577e-20  2.545953e-04
   122.37999725  5.092884e-20  2.544274e-04
   122.41999817  5.086201e-20  2.542597e-04
   122.45999908  5.079530e-20  2.540922e-04
   122.50000000  5.072870e-20  2.539248e-04
   122.54000092  5.066220e-20  2.537576e-04
   122.58000183  5.059581e-20  2.535906e-04
   122.62000275  5.052954e-20  2.534237e-04
   122.66000366  5.046337e-20  2.532570e-04
   122.69999695  5.039731e-20  2.530904e-04
   122.73999786  5.033136e-20  2.529241e-04
   122.77999878  5.026551e-20  2.527578e-04
   122.81999969  5.019977e-20  2.525918e-04
   122.86000061  5.013414e-20  2.524259e-04
   122.90000153  5.006861e-20  2.522602e-04
   122.94000244  5.000320e-20  2.520946e-04
   122.98000336  4.993789e-20  2.519292e-04
   123.01999664  4.987269e-20  2.517639e-04
   123.05999756  4.980759e-20  2.515988e-04
   123.09999847  4.974260e-20  2.514339e-04
   123.13999939  4.967772e-20  2.512692e-04
   123.18000031  4.961294e-20  2.511046e-04
   123.22000122  4.954826e-20  2.509401e-04
   123.26000214  4.948369e-20  2.507759e-04
   123.30000305  4.941923e-20  2.506118e-04
   123.33999634  4.935487e-20  2.504478e-04
   123.37999725  4.929062e-20  2.502840e-04
   123.41999817  4.922647e-20  2.501204e-04
   123.45999908  4.916242e-20  2.499569e-04
   123.50000000  4.909848e-20  2.497936e-04
   123.54000092  4.903464e-20  2.496304e-04
   123.58000183  4.897091e-20  2.494674e-04
   123.62000275  4.890728e-20  2.493046e-04
   123.66000366  4.884375e-20  2.491419e-04
   123.69999695  4.878032e-20  2.489794e-04
   123.73999786  4.871700e-20  2.488170e-04
   123.77999878  4.865379e-20  2.486548e-04
   123.81999969  4.859067e-20  2.484928e-04
   123.86000061  4.852765e-20  2.483309e-04
   123.90000153  4.846474e-20  2.481692e-04
   123.94000244  4.840193e-20  2.480076e-04
   123.98000336  4.833923e-20  2.478462e-04
   124.01999664  4.827662e-20  2.476849e-04
   124.05999756  4.821411e-20  2.475238e-04
   124.09999847  4.815171e-20  2.473629e-04
   124.13999939  4.808940e-20  2.472021e-04
   124.18000031  4.802720e-20  2.470415e-04
   124.22000122  4.796509e-20  2.468810e-04
   124.26000214  4.790310e-20  2.467207e-04
   124.30000305  4.784119e-20  2.465605e-04
   124.33999634  4.777939e-20  2.464005e-04
   124.37999725  4.771769e-20  2.462407e-04
   124.41999817  4.765608e-20  2.460810e-04
   124.45999908  4.759458e-20  2.459214e-04
   124.50000000  4.753317e-20  2.457620e-04
   124.54000092  4.747187e-20  2.456028e-04
   124.58000183  4.741066e-20  2.454437e-04
   124.62000275  4.734955e-20  2.452848e-04
   124.66000366  4.728854e-20  2.451261e-04
   124.69999695  4.722762e-20  2.449674e-04
   124.73999786  4.716681e-20  2.448089e-04
   124.77999878  4.710609e-20  2.446506e-04
   124.81999969  4.704548e-20  2.444925e-04
   124.86000061  4.698495e-20  2.443345e-04
   124.90000153  4.692453e-20  2.441766e-04
   124.94000244  4.686420e-20  2.440189e-04
   124.98000336  4.680397e-20  2.438614e-04
   125.01999664  4.674383e-20  2.437040e-04
   125.05999756  4.668380e-20  2.435467e-04
   125.09999847  4.662386e-20  2.433896e-04
   125.13999939  4.656401e-20  2.432327e-04
   125.18000031  4.650426e-20  2.430759e-04
   125.22000122  4.644461e-20  2.429193e-04
   125.26000214  4.638505e-20  2.427628e-04
   125.30000305  4.632559e-20  2.426065e-04
   125.33999634  4.626622e-20  2.424503e-04
   125.37999725  4.620695e-20  2.422942e-04
   125.41999817  4.614777e-20  2.421383e-04
   125.45999908  4.608868e-20  2.419826e-04
